post_number,subject,username,date
1,ALAS I was not watching this one. I,TMcNasty,2013-09-06
2,"Ah, I see the best and brightest is",HockeyFan,2013-09-08
3,3 million float  !!!  ,iblason,2013-09-09
4,Yee haw!,GimmePennies,2013-09-09
5,ALAS is a creeper,MR. McBALL$,2013-09-18
6,Let's fly,BridgeBuilder1,2013-09-30
7,2013-09-24 09:32 ET - News Release,BridgeBuilder1,2013-09-30
8,"SNELLVILLE, Ga., Sept. 4, 2013 /PRNewswire/ -- Alas",BridgeBuilder1,2013-09-30
9,"New auditors, 10-K delay a bit. No worries.",BridgeBuilder1,2013-09-30
10,Money here today.. ALAS,Liquid1974,2013-10-16
11,Let's bring ALAS back up. Huge support at 0.32,FortuneCookie10,2013-10-17
12,ALAS now I know why. Oy what a clusterf***.,TMcNasty,2013-10-17
13,<DELETED>,<DELETED>,2013-10-17
14,http://www.betternation.org/wp-content/uploads/2012/04/b24nosedive.jpeg[/im,TraderTrisha,2013-10-17
15,Huge Merger news,$ B.M.F.$,2014-01-02
16,"Looks interesting, nice list of customers.",Big Brother,2014-01-02
17,"I found this also,",$ B.M.F.$,2014-01-02
18,Will it go back to .02?,Flipper10x,2014-01-04
19,"I wish,  but I don't think so,",$ B.M.F.$,2014-01-04
20,"D&B has annual revenue at $5M, Dec 2012:",cdhames,2014-01-07
21,Looks interesting.. Doing more DD here..,InvestorSuisse,2014-01-10
22,"I can't respond to pm's, but to answer",InvestorSuisse,2014-01-13
23,I agree.  Tried contacting them for share,cdhames,2014-01-13
24,correction:Article VIII of the share exchange agreement:,cdhames,2014-01-14
25,ALAS. Don't be afraid to put in a,dswitz,2014-01-14
26,45 million o/s.......is that correct?,mlb4nd,2014-01-14
27,According to otcmarkets.com it is.,dswitz,2014-01-14
28,"If you pull up the Share Agreement, titled",cdhames,2014-01-14
29,Can someone show the level 2 for ALAS?,dswitz,2014-01-16
30, https://www.dropbox.com/s/z17f5jfs2vwz1bi/Screenshot_2014-01-16-09-06-17.png  Level II,cdhames,2014-01-16
31,Thank you!,dswitz,2014-01-16
32,NEWS:  http://ih.advfn.com/p.php?pid=nmona&article=60709033,cdhames,2014-01-17
33,Excellux very active since the new year.,cdhames,2014-01-17
34,I see good upward PPS potential as the,Quintessence,2014-01-21
35,3.5M float; but no one wants to take,cdhames,2014-01-21
36,some product verification:,cdhames,2014-01-21
37,I was not previously following this one. What,TallTrader,2014-01-21
38,"Also, I'm showing 125k block, not 1.25mil block.",TallTrader,2014-01-21
39,"It's all in the filings, but here's a synopsis:",cdhames,2014-01-21
40,"Yes, I reviewed the filings and saw that",TallTrader,2014-01-21
41,ALAS is setting up nicely and is still,InvestorSuisse,2014-01-27
42,Saw 0.17 also; trippled PPS on 250K volume.,cdhames,2014-01-27
43,Excellux now Energie Holdings.  New Website:  http://www.energieholdings.,cdhames,2014-01-27
44,8K has mistakes...,TallTrader,2014-01-28
45,lol.   they better get an amendment out.,cdhames,2014-01-28
46,The probably should so that they don't confuse,InvestorSuisse,2014-01-28
47,"Grabbed some here today, that pop to .17",stockdawg44,2014-01-29
48,Who painted 10?  :-),cdhames,2014-01-29
49,"And there's the amended 8K filing, excluding the",TallTrader,2014-01-29
50,PCAOB Auditor updated:  Jonathon P. Reuben CPA,cdhames,2014-01-31
51,looks like a straightforward audit firm.  a,cdhames,2014-02-01
52,Bidding for some more shares here,InvestorSuisse,2014-02-03
53,Thank you!,InvestorSuisse,2014-02-03
54,"Buy more later this month, wanna let the",cdhames,2014-02-04
55,spoke with IR today.  Very reassured about,cdhames,2014-02-05
56,"Loaded a few more today, Alas looking primed!",stockdawg44,2014-02-05
57,Looks like the party is just getting started,stockdawg44,2014-02-06
58,Agreed...we are about to have a nice run here...,StockTrakr2011,2014-02-06
59,ALAS is progressing nicely!,InvestorSuisse,2014-02-06
60,FYI there is a short in here that's,InvestorSuisse,2014-02-06
61,some weak hands at .10/.11....,stockdawg44,2014-02-06
62,"First day following this puppy, and i must",tarballmonger,2014-02-06
63,"Its a short group watch the L2, they're",InvestorSuisse,2014-02-06
64,This thing looks amazing! Looking to score some,jimmirehman,2014-02-06
65,NEWS:  http://ih.advfn.com/p.php?pid=nmona&article=60953435,cdhames,2014-02-06
66,Things are coming together perfectly as expected! Those,InvestorSuisse,2014-02-06
67,Market Cap is ridiculous low right now. ,cdhames,2014-02-06
68,ALAS promotion starting today.,Madkins,2014-02-06
69,"will do, good close here today....",stockdawg44,2014-02-06
70,Not a paid promo.  Energie IR says,cdhames,2014-02-07
71,there is a paid promo out this morning,IMACMAN,2014-02-07
72,How long typically until the symbol/cusip change?,Wildbilly,2014-02-07
73,2-3 months.,cdhames,2014-02-07
74,Thanks.,Wildbilly,2014-02-07
75,Looking for .40-.75+ here myself! Alas,stockdawg44,2014-02-07
76,Out for now. VFIN masking their transactions.,cdhames,2014-02-07
77,"The email from Penny STock Press,promotiing this has",IMACMAN,2014-02-07
78,"They will leave, and their little trick to",stockdawg44,2014-02-07
79,"I believe u, ill probably buy back in",cdhames,2014-02-07
80,Theres def a discrepancy then because the company,cdhames,2014-02-07
81,"yup....happens..... i like the company, i have seen",IMACMAN,2014-02-07
82,Do people Not realize how promos are supposed,jimmirehman,2014-02-07
83,So..... whats the explanation for this one?.....dropping like,IMACMAN,2014-02-07
84,Who is behind this toxic diluting mofo? Gapped,thepoet75,2014-02-07
85,"I agree, I'm not sure what the heck",InvestorSuisse,2014-02-07
86,The explanation is that I bought in. FML,jimmirehman,2014-02-07
87,Bought some under 6 cents.,willlbone,2014-02-07
88,bizzarre....ive seen this rise 5 or 6 cents,IMACMAN,2014-02-07
89,I agree and from what I noticed its,InvestorSuisse,2014-02-07
90,"Promos work down man...  they frontload, execute",cdhames,2014-02-07
91,ALAS new symbol ALLASS,willlbone,2014-02-07
92,This was down as much as 60% today.....im,IMACMAN,2014-02-07
93,U mean fishier than usual in a good,fox23,2014-02-07
94,Where is that volume exactly?!?,jimmirehman,2014-02-07
95,"There's nothing too ""fishie"" when compared to the",rawman,2014-02-07
96,"Exactly, front loaded is not the case....could be",stockdawg44,2014-02-07
97,~ALAS~ bought this huge dip at 0550,SILVERISTHENEWGOLD,2014-02-07
98,The promoters got over on this one.,Jetsetpicks,2014-02-07
99,what promoters? i.e. where are all their pump,stockdawg44,2014-02-07
100,The DailyMarketReporter.com has been sending out emails today,Jetsetpicks,2014-02-07
101,The email promos started arriving yesterday.,rawman,2014-02-07
102,"oh ok, I guess it's a buying opp",stockdawg44,2014-02-07
103,Volume happened yesterday and today.  You'll likely,cdhames,2014-02-07
104,Unfortunate but agreed.  Still on the fence,cdhames,2014-02-07
105,.05s are historical support/resistance.,cdhames,2014-02-07
106,I bought back in on the dip as,Quintessence,2014-02-07
107,failed pump promo,IMACMAN,2014-02-10
108,Yep...  wait for the .02 - .04s IMO.,cdhames,2014-02-10
109,"Nope, won't get many if any filled there.",stockdawg44,2014-02-10
110,are you stockblocking?  :),cdhames,2014-02-10
111,"Nice news today, getting their ducks in a",stockdawg44,2014-02-11
112,"DENVER, CO -- (Marketwired) -- 02/11/14 -- ",Madkins,2014-02-11
113,FYI I spoke with the company and they,InvestorSuisse,2014-02-11
114,Nice news this morning! Énergie LLC has entered,InvestorSuisse,2014-02-11
115,VNDM I suppose still has some shares left.,InvestorSuisse,2014-02-11
116,"Alas Aviation Corp., ALAS changed to Energie Holdings",Renee,2014-02-12
117,Still waiting for entry here.,cdhames,2014-02-13
118,<DELETED>,<DELETED>,2014-02-13
119,"What happened to this pos? Huh? Mofo junkies,",jimmirehman,2014-02-21
120,Earnings in march.,cdhames,2014-02-21
121,~ELED~ Got some at 0450 and under,SILVERISTHENEWGOLD,2014-02-21
122,"8-K out, officially changing the company's address from",Quintessence,2014-02-24
123,~ELED~ buying under 04,SILVERISTHENEWGOLD,2014-02-26
124,~ELED~ POW! SUPER TIMING!,SILVERISTHENEWGOLD,2014-02-26
125,Wow - up 65%!  Heavy volume.,Quintessence,2014-02-26
126,looks interesting,DITRstocks,2014-02-27
127,Looks like good accumulation here.,stockdawg44,2014-02-27
128,Indeed,DITRstocks,2014-02-27
129,Morning guys..  Buying back in here over,cdhames,2014-03-12
130,Agreed.  We are seeing a little bit,Quintessence,2014-03-12
131,"good move, your .03 target was a bit low....lol",stockdawg44,2014-03-12
132,heh.  it was 02 - 04 which,cdhames,2014-03-12
133,"Nice open, bid + and looks like it's",stockdawg44,2014-03-20
134,"Something happening behind the scenes?  No news,",Quintessence,2014-03-20
135,"Who knows, I just follow the chart, and",stockdawg44,2014-03-20
136,News out.  We should see some good,Quintessence,2014-03-20
137,should be interesting.  .10+ maybe.,cdhames,2014-03-20
138,hard to get excited about lighting i guess..,cdhames,2014-03-22
139,Until you are in the dark,jimmirehman,2014-03-25
140,"Slow n steady here w ELED, nice!",stockdawg44,2014-03-25
141,.14 BOOM!!!!! Sweetness!,stockdawg44,2014-03-26
142,NEWS JUST OUT OMG GOING TO $5.00 BY,bonappetite85,2014-03-26
143,What news?,Quintessence,2014-03-26
144,Dont see anything new...  he must be,cdhames,2014-03-26
145,got a bunch of emails tonight on ,[SMART MONEY] ,2014-03-26
146,<DELETED>,<DELETED>,2014-03-26
147,Beautiful- more volume coming in,thepoet75,2014-03-26
148,i guess people do like lighting afterall...,cdhames,2014-03-26
149,"Sweet run of late, more to come it appears....",stockdawg44,2014-03-26
150,Looks like .20+ coming today,LivinLarge8,2014-03-27
151,Maybe .3,Khalead Nash,2014-03-27
152,Looks like an interesting play here. I am,workinit,2014-03-27
153,"To whoevers runnung these p&d's, please stop. ",cdhames,2014-03-27
154,The insiders holding this stock hired these people,thepoet75,2014-03-27
155,"Been playing the chart here myself, resistance has",stockdawg44,2014-03-27
156,Last time is moved up it can all,thepoet75,2014-03-27
157,Yeah im not convinced it was insiders... ,cdhames,2014-03-27
158,"Someone posted they received an e-mail or two,",stockdawg44,2014-03-27
159,this was a pump and dump people. pumped,djnicky07,2014-03-27
160,6 emails actually; probably 1 individual.  check:,cdhames,2014-03-27
161,Where was the pump? Newsletters came out last night,thepoet75,2014-03-28
162,can we continue healthy trading now?,cdhames,2014-03-28
163,~ELED~ Buying 06's,SILVERISTHENEWGOLD,2014-03-28
164,NT 10-K filed.  Annual Report delayed. ,Quintessence,2014-04-01
165,"Fins will be from ALAS, sep - dec",cdhames,2014-04-02
166,Decent volume and price action yesterday.  I,Quintessence,2014-04-12
167,$30M in Revenues w/ $3M Mcap? Heading back,SILVERISTHENEWGOLD,2014-04-12
168,Link Please,$ B.M.F.$,2014-04-14
169,~Read the last PR,SILVERISTHENEWGOLD,2014-04-15
170, http://ih.advfn.com/p.php?pid=nmona&article=61858751  10-KT  ,Quintessence,2014-04-15
171,~ELED~ Bought a bunch of 04's yesterday,SILVERISTHENEWGOLD,2014-04-25
172,Did you buy all week or just yesterday?,cdhames,2014-04-25
173,"I started buying .06's, then some .05's, but",SILVERISTHENEWGOLD,2014-04-26
174,~ELED~ I bought some 03's,SILVERISTHENEWGOLD,2014-05-05
175,approaching 52 week low; solid buying op for,cdhames,2014-05-05
176,~ELED~ LMAO. BOOM! 09's UP AND THIN!,SILVERISTHENEWGOLD,2014-05-05
177,Ah! The games people play ...,fox23,2014-05-06
178,~ELED~ Bought 03 ~ L2 is very thin>,SILVERISTHENEWGOLD,2014-05-09
179,Loading zone...,cdhames,2014-05-13
180,~ELED~ Buying 0270~ So cheap,SILVERISTHENEWGOLD,2014-05-13
181,L2 = .0350 > .0390 > .15 ~~~,SILVERISTHENEWGOLD,2014-05-13
182,REMEMBER: OTCMARKETS.com DOES NOT HAVE UDATED FILINGS YET~,SILVERISTHENEWGOLD,2014-05-14
183,Holy Cow ~ L2 = .0373 > .0374,SILVERISTHENEWGOLD,2014-05-15
184,lmao. It went as high as .15 after,SILVERISTHENEWGOLD,2014-05-15
185,OTCMARKETS>>> COMPANY UPDATED PROFILE...,SILVERISTHENEWGOLD,2014-05-15
186,IN ELED,VortMax,2014-05-15
187,"Hard to go wrong at current price, all",SILVERISTHENEWGOLD,2014-05-15
188,2 MM's to .15 :),SILVERISTHENEWGOLD,2014-05-15
189,I will update Ibox soon or over the,SILVERISTHENEWGOLD,2014-05-15
190,"They have also recently updated their ""Investors"" webpage.",Quintessence,2014-05-15
191,Nice find.,SILVERISTHENEWGOLD,2014-05-15
192,L2 = .0348 > .04 > .15,SILVERISTHENEWGOLD,2014-05-15
193,"getting ready to go, financials are about to",VortMax,2014-05-16
194,~ELED~ 04 UP AND THIN ! :),SILVERISTHENEWGOLD,2014-05-16
195,bank of ny mellon driving the ship. ,VortMax,2014-05-16
196,Looking Good.,cdhames,2014-05-16
197,adding .04,VortMax,2014-05-16
198,Give it time for the market to catch,SILVERISTHENEWGOLD,2014-05-16
199,L2 = .0495 > .06 > .10,SILVERISTHENEWGOLD,2014-05-16
200,<DELETED>,<DELETED>,2014-05-16
201,merger with which company and the valuation?,GoldenDD,2014-05-16
202,<DELETED>,<DELETED>,2014-05-16
203,<DELETED>,<DELETED>,2014-05-16
204,Good choice...I`m IN too :),allezlOM,2014-05-16
205,3.5M low floater last I spoke with IR...,cdhames,2014-05-16
206,"Wow wait till the masses finds out ,",GoldenDD,2014-05-16
207,"Yes, read the last PR.  Fins are",VortMax,2014-05-16
208,"on top of their $40M entities, they are",VortMax,2014-05-16
209,$89Bup from $12B in 2012.  this company,VortMax,2014-05-16
210,"NO SELLERS ON BID FOR HOURS, THE ASK",SILVERISTHENEWGOLD,2014-05-16
211,L2 Crazy thin here...  .0477 > .05,SILVERISTHENEWGOLD,2014-05-16
212,"~UP 60% on just $20,000 volume, imagine what",SILVERISTHENEWGOLD,2014-05-16
213,Also the exploding cannabis growers segment that will,talala,2014-05-16
214,~NEW IBOX WITH PICS,SILVERISTHENEWGOLD,2014-05-17
215,ELED .25 IMO,VortMax,2014-05-17
216,Can someone say hidden gem.. That's putting it,angelo2112,2014-05-18
217,close over .06 and its a chart reversal....lets,VortMax,2014-05-18
218,ELED'ers don't be afraid to spread the word,SILVERISTHENEWGOLD,2014-05-18
219,A Sticky Post here to explaining the 411,duelittle2,2014-05-19
220,THIS STOCK SHOULD BE EASY MONEY:,WALL$TREET,2014-05-19
221,Somethings Up.  MM's are circulating shares...,cdhames,2014-05-19
222,ELED is completely undervalued right now,WALL$TREET,2014-05-19
223,"yes, exact same market makers on the bid",SILVERISTHENEWGOLD,2014-05-19
224,~ELED~ 2 MM's to .0590!,SILVERISTHENEWGOLD,2014-05-19
225,"L2 shows .0445 then .0550, very thin here,",SILVERISTHENEWGOLD,2014-05-19
226,looking nice.  fast mover and big business.,VortMax,2014-05-19
227,Won't take much to close green today! ELED,WALL$TREET,2014-05-19
228,Breaking 0.05 today seems likely.  We'll see.,Quintessence,2014-05-19
229,~ELED~ .0575 on deck! :),SILVERISTHENEWGOLD,2014-05-19
230,~L2 = .0575 > .08 > .10 >,SILVERISTHENEWGOLD,2014-05-19
231,Looks ready for tomorrow blast off.,allezlOM,2014-05-19
232,Did that and more.  Some major loading,VortMax,2014-05-19
233,~ELED~CONFIRMATION OF MERGER ON FRI. 16th ...,SILVERISTHENEWGOLD,2014-05-19
234,We're at the bottom. Hold on to your,WALL$TREET,2014-05-19
235,Better bid support than yesterday. Shuttle getting ready,WALL$TREET,2014-05-20
236,Ha Haaaa!! Nobody is selling..ELED,WALL$TREET,2014-05-20
237,Bid stacking is Heavier,WALL$TREET,2014-05-20
238,Somebody is trying to flip those 59K shares,WALL$TREET,2014-05-20
239,lol a few ppl don't understand accounting letters,SILVERISTHENEWGOLD,2014-05-20
240,New Accounting Firm very well represented:,cdhames,2014-05-20
241, ,SILVERISTHENEWGOLD,2014-05-20
242,"the 8-k mentions accountants and ppl panic lol,",SILVERISTHENEWGOLD,2014-05-20
243,First chance I get I will load more,WALL$TREET,2014-05-20
244,Just want to emphasize. That 8k reflects the,WALL$TREET,2014-05-20
245,"taht's another 3 months wait right? dang ;(,",GoldenDD,2014-05-20
246,LOL can we trade positions? I'm jealous. Only,WALL$TREET,2014-05-20
247,"~PPL READ THIS, THIS FACT IS SO IMPORTANT: ",SILVERISTHENEWGOLD,2014-05-20
248,8-K IS BASED ON ~ALAS~ THE OLD TICKER,SILVERISTHENEWGOLD,2014-05-20
249,I'm not worried by today's drop following the,Quintessence,2014-05-20
250,Financials out today are from the old company,SILVERISTHENEWGOLD,2014-05-20
251,~People have to be high to sell at,SILVERISTHENEWGOLD,2014-05-21
252,Nothing on the 10Q confirms about the merger!!!,GoldenDD,2014-05-21
253,"Dude, the Q is for the OLD SHELL,",SILVERISTHENEWGOLD,2014-05-21
254,when do you expect to hear something more,GoldenDD,2014-05-21
255,"No it's not, it could be any day.",SILVERISTHENEWGOLD,2014-05-21
256,<DELETED>,<DELETED>,2014-05-21
257,<DELETED>,<DELETED>,2014-05-21
258,<DELETED>,<DELETED>,2014-05-21
259,so...you're saying that the OLD shell had zero,sandtrap246,2014-05-22
260,I can see you are lost. It is,SILVERISTHENEWGOLD,2014-05-22
261,uh huh...accountants come and accountants go - especially,sandtrap246,2014-05-22
262,"Yes, that is correct, that info is for",SILVERISTHENEWGOLD,2014-05-22
263,"well okay, I can roll with you on",sandtrap246,2014-05-22
264,"$30M in Revenues bro, no ""development stage"" here,",SILVERISTHENEWGOLD,2014-05-22
265,How do you know about $30mil? Must be,Axel,2014-05-22
266,maybe b/c I actually read the press releases,SILVERISTHENEWGOLD,2014-05-22
267,Ok. But it doesn't say they were achieved,Axel,2014-05-22
268,"well make no mistake, no one is trying",SILVERISTHENEWGOLD,2014-05-22
269,Where do you see 30 million dollars? ,Summitgains,2014-05-22
270,I'm not trying to be a jerk but,SILVERISTHENEWGOLD,2014-05-22
271,L2 = .0390 > .0470 > .10,SILVERISTHENEWGOLD,2014-05-22
272,"Energie's business and distribution model, which utilizes 63",Summitgains,2014-05-22
273,I found it in the P/R nice ;-),Summitgains,2014-05-22
274,You are correct ;-)  I didn't see,Summitgains,2014-05-22
275,They are on the hunt for acquisitions as well...,SILVERISTHENEWGOLD,2014-05-22
276,lol keep selling into my bids tards~ L2,SILVERISTHENEWGOLD,2014-05-22
277,Just got in ELED on DD L2 extremely,lukin4winners,2014-05-22
278,REASON FOR CHART DIP: RUNNING SINCE FRIDAY WHEN,SILVERISTHENEWGOLD,2014-05-22
279,Thanks ELED looks good on all levels including,lukin4winners,2014-05-22
280,Agreed. ;-),Summitgains,2014-05-22
281,ELED looking good run to .05 today IMO!,WinnerAlright,2014-05-22
282,We just need some attention and it will go,SILVERISTHENEWGOLD,2014-05-22
283,some news would help don't ya think?,sandtrap246,2014-05-23
284,It seems you are very new to stocks.,SILVERISTHENEWGOLD,2014-05-23
285,ELED is an undiscovered gem with an extremely,lukin4winners,2014-05-23
286,With this stock I know I'm good. Already,WALL$TREET,2014-05-23
287,Definitely need patience not many know about this,lukin4winners,2014-05-23
288,"~Nice ASK slaps, people catching on every day",SILVERISTHENEWGOLD,2014-05-23
289,~ELED~ .0450 UP!,SILVERISTHENEWGOLD,2014-05-23
290,Missed the .045 nice was out silly people,lukin4winners,2014-05-23
291,Thanks for the lead! Took a starter. Hoping,Axel,2014-05-24
292,"Nice find with eled, could be huge! RENG",©PROPHETABLE ,2014-05-25
293,"Oops meant to do a private message, sorry",©PROPHETABLE ,2014-05-25
294,No problem. Always curious to look up new,Axel,2014-05-25
295,I'm new to ELED and still doing research.,WinnerAlright,2014-05-27
296,"Another person that has read 0 posts, hasn't",SILVERISTHENEWGOLD,2014-05-27
297,NO WORRIES.  The 10Q out now reflects,WALL$TREET,2014-05-27
298,See how thin L2 is? No dilutor when,lukin4winners,2014-05-27
299,lol nice touch,SILVERISTHENEWGOLD,2014-05-27
300,"No dilution, I call T/A every couple days",SILVERISTHENEWGOLD,2014-05-27
301,"Remember ppl, virtually no one has seen the",SILVERISTHENEWGOLD,2014-05-27
302,I would like to point out that we,SILVERISTHENEWGOLD,2014-05-27
303,This is accumulation time .038 will look very,lukin4winners,2014-05-27
304,"When they hit, everything below 05 will be",SILVERISTHENEWGOLD,2014-05-27
305,So when might these proposed filings be posted?,nathanial,2014-05-27
306,Anytime now. We don't have any insider info...but,WALL$TREET,2014-05-27
307,And IMO that's being conservative.,WALL$TREET,2014-05-27
308,Adding here under .05 moves on air L2,lukin4winners,2014-05-28
309,~ELED~ 04 UP AND SO THIN! :),SILVERISTHENEWGOLD,2014-05-28
310,We could be at .08 in a heartbeat,lukin4winners,2014-05-28
311,and then .15! :),SILVERISTHENEWGOLD,2014-05-28
312,Patience will pay off here big. .15+ is,lukin4winners,2014-05-28
313,L2= .04 >.043 >.08 > .15! ~ WAS,SILVERISTHENEWGOLD,2014-05-28
314,"Only 75 K shares @ 0.043, than empty",allezlOM,2014-05-28
315,Take off that 100k @.04 silly to sell,lukin4winners,2014-05-28
316,mega-thin and some genius puts up 100k @,SILVERISTHENEWGOLD,2014-05-28
317,Just shooting himself in the foot and slowing,lukin4winners,2014-05-28
318,true,SILVERISTHENEWGOLD,2014-05-28
319,"LED one of the hottest sectors right now,",SILVERISTHENEWGOLD,2014-05-28
320,"Ppl need to have more patience, it's stocks,",SILVERISTHENEWGOLD,2014-05-28
321,Just add and hold for the filings to,lukin4winners,2014-05-28
322,He can sell those 100k shares to me,WinnerAlright,2014-05-28
323,Picked up some cheapies for the move.,lukin4winners,2014-05-28
324,Smart traders who know the filings are being,lukin4winners,2014-05-29
325,How big do you think these gains will,ripstone,2014-05-30
326,With this float being so low and .185,lukin4winners,2014-05-30
327,OK - I joined the party with a,nsomniyak,2014-05-30
328,Welcome! If this traded at just a small,WALL$TREET,2014-05-30
329,It does look like the $30MM revenue number,nsomniyak,2014-05-30
330,You still failed to factor in the 2-3,WALL$TREET,2014-05-30
331,Right - I was intentionally VERY conservative in,nsomniyak,2014-05-30
332,3m / 45 m = .066As a private,WALL$TREET,2014-05-30
333, ,WinnerAlright,2014-06-01
334,Agreed :-),WALL$TREET,2014-06-01
335,Ha yea I posted something but erased it,WinnerAlright,2014-06-01
336,LED market worth over 56B by 2018. Huge,WALL$TREET,2014-06-01
337,"they already have revenue tho, lots, distributors in",SILVERISTHENEWGOLD,2014-06-01
338,This is time to load while ELED is,lukin4winners,2014-06-02
339,I agree. I'm on the bid with 70k,WinnerAlright,2014-06-02
340,So I wanted to check out some Energie,WinnerAlright,2014-06-02
341,Separately I've been doing some research concerning Energie's,WinnerAlright,2014-06-02
342,Nice reverse merger investment here.,WinnerAlright,2014-06-02
343,~nice find. adding to ibox,SILVERISTHENEWGOLD,2014-06-02
344,<DELETED>,<DELETED>,2014-06-02
345,I agree.  Managed to pick up some,Quintessence,2014-06-02
346,One of the best neglected RMs I have,talala,2014-06-03
347,Patience here and we will have a very,lukin4winners,2014-06-03
348,ELED l2 is so explosive 2 mm's to,lukin4winners,2014-06-03
349,Bids are stacking. Some are discovering this hidden gem,WALL$TREET,2014-06-03
350,.042 hod and thin to .15 amazing move,lukin4winners,2014-06-03
351,This thing is ready to fly,SILVERISTHENEWGOLD,2014-06-03
352,Looks that way lucky to be in under,lukin4winners,2014-06-03
353,Found another Energie partner this time in Canada.,WinnerAlright,2014-06-03
354,Getting some bigger buys no one wants to,lukin4winners,2014-06-03
355,L2= .0430 then .07!,SILVERISTHENEWGOLD,2014-06-03
356,See that and no dilutor any volume and,lukin4winners,2014-06-03
357,.07 up and thin!,lukin4winners,2014-06-03
358,OMG .07 was just up and some @HOLE,SILVERISTHENEWGOLD,2014-06-03
359,GET OFF THE ASK YOU DUMB @HOLE,SILVERISTHENEWGOLD,2014-06-03
360,They will regret selling under .10 cents just,lukin4winners,2014-06-03
361,I saw that...they'll be out the way soon,WALL$TREET,2014-06-03
362,Flippers will regret selling so low. Wait and,lukin4winners,2014-06-03
363,~Breakout Boards coming today,SILVERISTHENEWGOLD,2014-06-03
364,WAS AS HIGH AS .17 AFTER INTENT OF,SILVERISTHENEWGOLD,2014-06-03
365,That would be good advertising so we can,lukin4winners,2014-06-03
366,OTC MARKETS CO. PROFILE CHANGE RECENTLY,SILVERISTHENEWGOLD,2014-06-03
367,MERGER FILINGS COMING!,SILVERISTHENEWGOLD,2014-06-03
368,Energie has an impressive list of customers:,Quintessence,2014-06-03
369,"ENERGIE ON ""REGENT"" WEBSITE ... L00K...",SILVERISTHENEWGOLD,2014-06-03
370,US lighting fixture market worth 30B by 2018,WALL$TREET,2014-06-03
371,Like to see the .07 area hit eod,lukin4winners,2014-06-03
372,Today has been a great day this far:-),WALL$TREET,2014-06-03
373,Looks like the seller left 2mm's to .09 nice.,lukin4winners,2014-06-03
374,Wish i had the powder to buy up,Sand Whale,2014-06-03
375,Anyone who knows what's coming will be adding,lukin4winners,2014-06-03
376,What's coming Lukin ?,GOINGUP-AGAIN,2014-06-03
377,Filings are coming and when released they will,lukin4winners,2014-06-03
378,Crazy thin on L2~ Was .15+ after original,SILVERISTHENEWGOLD,2014-06-03
379,.0610 UP AND SUPER THIN! :),SILVERISTHENEWGOLD,2014-06-03
380,"Thanks Bud, looking for DD now.",GOINGUP-AGAIN,2014-06-03
381,ELED sure moves easy once the seller left.,lukin4winners,2014-06-03
382,Up 48% on heavy volume.  Hoping it's,Quintessence,2014-06-03
383,.06 was just on ask then that .0488,SILVERISTHENEWGOLD,2014-06-03
384,Much appreciated :-),GOINGUP-AGAIN,2014-06-03
385,L2= .0480 > .06 > .12 lol ~,SILVERISTHENEWGOLD,2014-06-03
386,Restricted shares. NO Dilution~ asking T/A every other day,SILVERISTHENEWGOLD,2014-06-03
387,Here we go .0488 remove that 57k silly,lukin4winners,2014-06-03
388,6s next ELED,WALL$TREET,2014-06-03
389,guy @ 0488 doesn't own L2 lol,SILVERISTHENEWGOLD,2014-06-03
390,Never thought of that lol Let's kick him off.,lukin4winners,2014-06-03
391,Looks like BKMM bidder at .046 had to,WALL$TREET,2014-06-03
392,Nice end of day ask hit .0485 could,lukin4winners,2014-06-03
393,Once we start getting some real volume the,lukin4winners,2014-06-03
394,TODAY WAS THE APPETIZER :-) ELED...main course coming!,WALL$TREET,2014-06-03
395,Looks that way with all the trimmings.,lukin4winners,2014-06-03
396,"Seller must be the owner of the 15,000,000",TallTrader,2014-06-03
397,New accounting firm is updated to their website,WALL$TREET,2014-06-03
398,ELED #7 on BREAKOUT BOARDS,WALL$TREET,2014-06-03
399,you just posted a bunch of bunk.. none,SILVERISTHENEWGOLD,2014-06-03
400,I've read the filings. They issued 15million shares,TallTrader,2014-06-03
401,It never fails when a stock starts moving,WALL$TREET,2014-06-03
402,you need to read it... those shares are,SILVERISTHENEWGOLD,2014-06-03
403,"In the latest 10K, there is no mention",TallTrader,2014-06-03
404,THE LAST Q IS FOR THE OLD COMPANY,SILVERISTHENEWGOLD,2014-06-03
405,You claim to have read the filings but,SILVERISTHENEWGOLD,2014-06-03
406,He also failed to mention that the previous,WALL$TREET,2014-06-03
407,"I will not feed the troll any longer,",SILVERISTHENEWGOLD,2014-06-03
408,We wear short shorts...lol ELED,WALL$TREET,2014-06-03
409,"Yes, I mentioned that I hope the new",TallTrader,2014-06-03
410,"Yes, I remember that now. My apologies.",WALL$TREET,2014-06-03
411,Wow #7 on IHUB breakout boards and deservedly,lukin4winners,2014-06-03
412,I hope you're GREEN TODAY,WALL$TREET,2014-06-03
413,Very informative post thanks! It gives legitimacy and,lukin4winners,2014-06-03
414,"My post was restored, now you can see",TallTrader,2014-06-03
415,Read the 8k so you can understand WHY,WALL$TREET,2014-06-03
416,WHY? Long story short...Jonathan P. Rueben.  Fired,WALL$TREET,2014-06-03
417,TALLTRADER FOOD FOR THOUGHT: added reason why the,WALL$TREET,2014-06-03
418,<DELETED>,<DELETED>,2014-06-03
419,ELED GOING TO $2.00 ...solid company with much,WALL$TREET,2014-06-04
