Date,Open,High,Low,Close,Volume
2007-09-27,3.0146,3.0146,3.0146,3.0146,9.0
2007-09-28,2.1533,2.5839999999999996,2.1533,2.1533,294.0
2007-10-01,2.1533,3.4453,2.1533,3.4453,186.0
2007-10-02,2.1533,3.4453,2.1533,3.4453,411.0
2007-10-03,2.5839999999999996,3.4453,2.5839999999999996,3.4453,351.0
2007-10-04,3.4453,3.4453,3.4453,3.4453,27.0
2007-10-05,2.1533,2.1533,2.1533,2.1533,0.0
2007-10-08,2.1533,2.1533,2.1533,2.1533,0.0
2007-10-09,2.1533,2.1533,2.1533,2.1533,0.0
2007-10-10,2.1533,2.1533,0.4307,0.8613,1014.0
2007-10-11,0.6891,0.8613,0.6891,0.8613,18.0
2007-10-12,0.8613,1.2919999999999998,0.8613,1.2919999999999998,501.0
2007-10-15,0.8613,1.7227,0.8613,1.7227,48.0
2007-10-16,0.8613,0.8613,0.8613,0.8613,123.0
2007-10-17,0.8613,0.8613,0.6891,0.6891,117.0
2007-10-18,0.8613,0.8613,0.6891,0.6891,0.0
2007-10-19,0.8613,1.7227,0.8613,1.7227,6.0
2007-10-22,1.7227,1.7227,1.7227,1.7227,0.0
2007-10-23,1.7227,1.7227,1.7227,1.7227,0.0
2007-10-24,1.7227,1.7227,1.7227,1.7227,0.0
2007-10-25,1.7227,1.7227,1.7227,1.7227,6.0
2007-10-26,1.7227,1.7227,1.7227,1.7227,0.0
2007-10-29,1.7227,2.5839999999999996,1.7227,1.7227,153.0
2007-10-30,1.7227,1.7227,1.7227,1.7227,0.0
2007-10-31,1.7227,1.7227,1.7227,1.7227,0.0
2007-11-01,1.7227,2.5839999999999996,1.7227,2.5839999999999996,63.0
2007-11-02,1.7227,1.7227,1.7227,1.7227,0.0
2007-11-05,1.7227,1.7227,1.7227,1.7227,0.0
2007-11-06,1.7227,1.7227,1.2919999999999998,1.2919999999999998,75.0
2007-11-07,1.2919999999999998,1.2919999999999998,1.2919999999999998,1.2919999999999998,3.0
2007-11-08,1.2919999999999998,1.2919999999999998,1.2919999999999998,1.2919999999999998,0.0
2007-11-09,1.2919999999999998,1.2919999999999998,1.2919999999999998,1.2919999999999998,12.0
2007-11-12,1.2919999999999998,1.7227,1.2919999999999998,1.7227,231.0
2007-11-13,1.2919999999999998,1.2919999999999998,1.2919999999999998,1.2919999999999998,12.0
2007-11-14,1.7227,1.7227,1.7227,1.7227,57.0
2007-11-15,1.2919999999999998,1.7227,1.2919999999999998,1.2919999999999998,138.0
2007-11-16,0.8613,0.9475,0.8613,0.9475,279.0
2007-11-19,0.8613,1.7227,0.8613,1.7227,162.0
2007-11-20,0.8613,0.8613,0.8613,0.8613,744.0
2007-11-21,0.8613,0.8613,0.8613,0.8613,0.0
2007-11-22,0.8613,0.8613,0.8613,0.8613,0.0
2007-11-23,0.8613,0.8613,0.8613,0.8613,0.0
2007-11-26,0.8613,0.8613,0.8613,0.8613,9.0
2007-11-27,0.8613,0.8613,0.8613,0.8613,0.0
2007-11-28,0.8613,0.8613,0.8613,0.8613,3.0
2007-11-29,0.8613,0.8613,0.8613,0.8613,0.0
2007-11-30,0.8613,0.8613,0.8613,0.8613,0.0
2007-12-03,0.8613,0.8613,0.8613,0.8613,18.0
2007-12-04,0.8613,0.8613,0.8613,0.8613,9.0
2007-12-05,0.8613,0.8613,0.8613,0.8613,0.0
2007-12-06,0.8613,0.8613,0.8613,0.8613,3.0
2007-12-07,0.8613,0.8613,0.8613,0.8613,3.0
2007-12-10,0.8613,0.8613,0.8613,0.8613,30.0
2007-12-11,0.8613,0.8613,0.8613,0.8613,0.0
2007-12-12,0.8613,0.8613,0.8613,0.8613,0.0
2007-12-13,0.8613,0.8613,0.8613,0.8613,3.0
2007-12-14,0.8613,0.8613,0.8613,0.8613,6.0
2007-12-17,0.8613,0.8613,0.8613,0.8613,213.0
2007-12-18,0.8613,0.8613,0.8613,0.8613,78.0
2007-12-19,0.8613,0.8613,0.8613,0.8613,24.0
2007-12-20,0.8613,0.8613,0.8613,0.8613,12.0
2007-12-21,0.8613,0.8613,0.8613,0.8613,12.0
2007-12-24,0.8613,0.8613,0.8613,0.8613,69.0
2007-12-25,0.8613,0.8613,0.8613,0.8613,0.0
