Date,Open,High,Low,Close,Volume
2007-10-12,10.3335,10.8336,10.3335,10.8336,395.0
2007-10-15,11.0002,11.0002,10.6669,10.6669,2363.0
2007-10-16,10.3335,10.5002,9.6835,10.5002,1991.0
2007-10-17,10.6669,10.6669,10.0002,10.0002,2243.0
2007-10-18,9.6669,10.0002,9.5002,9.6669,7529.0
2007-10-19,10.3335,10.6669,10.3335,10.5002,4379.0
2007-10-22,10.5002,10.5002,10.3335,10.3335,2471.0
2007-10-23,10.0002,10.3335,9.5002,10.0002,1547.0
2007-10-24,10.8336,10.8336,9.6669,9.6669,1013.0
2007-10-25,10.0002,10.0002,9.6669,10.0002,665.0
2007-10-26,10.0002,11.0002,9.6669,10.0002,3665.0
2007-10-29,9.6669,10.0002,9.6669,10.0002,2645.0
2007-10-30,9.6669,10.3335,9.4669,9.6669,3815.0
2007-10-31,10.0002,10.0002,9.0002,9.1669,2573.0
2007-11-01,9.6669,10.0002,9.3335,9.6669,2873.0
2007-11-02,9.3335,10.0002,9.3335,9.3335,503.0
2007-11-05,9.3335,10.0002,9.3335,10.0002,1715.0
2007-11-06,10.0002,10.0002,9.3335,9.3335,1505.0
2007-11-07,9.3335,10.0002,9.3335,10.0002,1571.0
2007-11-08,10.0002,10.0002,8.6668,8.8335,2957.0
2007-11-09,10.0002,10.0002,8.1668,9.3335,6623.0
2007-11-12,8.6668,9.3002,8.6668,8.6668,713.0
2007-11-13,8.3335,9.3335,8.3335,8.3335,1559.0
2007-11-14,8.3335,9.3002,8.3335,8.6668,2057.0
2007-11-15,8.6668,8.6668,8.6668,8.6668,917.0
2007-11-16,8.3335,8.6668,7.0001,7.0001,2315.0
2007-11-19,7.3335,8.3335,7.3335,8.0002,2039.0
2007-11-20,8.3335,8.3335,6.6668,7.3335,5279.0
2007-11-21,7.6668,7.6668,7.0001,7.0001,887.0
2007-11-22,7.6668,7.6668,7.0001,7.0001,0.0
2007-11-23,7.0001,7.0001,6.0001,6.6668,2747.0
2007-11-26,6.6668,7.6668,6.0001,6.6668,4085.0
2007-11-27,6.6668,7.3335,5.6668,6.3335,1619.0
2007-11-28,6.6668,7.3335,6.3335,6.3335,1175.0
2007-11-29,7.3335,8.3335,6.3335,6.7001,3035.0
2007-11-30,7.6668,7.6668,6.3335,7.0001,1277.0
2007-12-03,6.5001,6.6668,6.0001,6.0001,2741.0
2007-12-04,6.1668,7.1668,6.1668,7.1668,4727.0
2007-12-05,7.0001,7.0001,6.3335,6.3335,1109.0
2007-12-06,6.3335,7.3335,6.3335,6.6668,5225.0
2007-12-07,6.6668,7.3335,6.6668,7.3335,1415.0
2007-12-10,7.0001,7.3335,6.6668,6.6668,1487.0
2007-12-11,7.0001,7.3335,6.0001,6.6668,2807.0
2007-12-12,7.3335,7.3335,6.6668,6.6668,965.0
2007-12-13,6.6668,7.3335,6.3335,6.3335,1907.0
2007-12-14,7.6668,7.6668,6.3335,6.6668,629.0
2007-12-17,6.6668,7.0001,6.6668,6.6668,1883.0
2007-12-18,6.4001,7.0001,6.3335,6.3335,911.0
2007-12-19,6.3335,7.0001,5.6668,7.0001,8141.0
2007-12-20,7.0001,7.0001,5.6668,6.0001,5021.0
2007-12-21,6.0001,6.1668,5.7001,6.1668,3065.0
2007-12-24,5.7001,6.6668,5.7001,6.6668,1997.0
2007-12-25,5.7001,6.6668,5.7001,6.6668,0.0
2007-12-26,6.0001,6.6668,6.0001,6.6668,1535.0
2007-12-27,7.0001,7.0001,6.0001,6.0001,1685.0
2007-12-28,5.6668,7.0001,5.5001,7.0001,9179.0
2007-12-31,6.6668,7.6668,5.7334,6.6668,3077.0
2008-01-01,6.6668,7.6668,5.7334,6.6668,0.0
2008-01-02,6.8668,6.8668,6.3335,6.8668,173.0
2008-01-03,7.0001,7.0001,6.0001,6.6668,2813.0
2008-01-04,6.8335,6.8335,6.6668,6.6668,377.0
2008-01-07,6.5001,6.5001,6.1668,6.3335,1463.0
2008-01-08,6.0001,6.6668,6.0001,6.1668,833.0
2008-01-09,6.3335,6.3335,6.1668,6.3335,839.0
2008-01-10,6.2501,6.3335,6.0001,6.0001,1949.0
2008-01-11,6.1668,6.1668,5.6668,5.6668,5147.0
2008-01-14,5.6668,5.6668,5.5001,5.6668,665.0
2008-01-15,5.4168,5.6668,4.0001,5.0001,10469.0
2008-01-16,5.0001,5.0001,4.9668,5.0001,617.0
2008-01-17,4.0001,4.3334,3.4001,4.3334,9815.0
2008-01-18,4.6668,4.6668,4.0001,4.6668,2015.0
2008-01-21,4.6668,4.6668,4.0001,4.6668,0.0
2008-01-22,4.4501,4.6668,4.0001,4.3334,1337.0
2008-01-23,4.5001,4.6668,4.2334,4.2334,3845.0
2008-01-24,4.0001,4.2334,3.8334,4.2334,917.0
2008-01-25,3.8334,4.3334,3.3334,3.3334,8075.0
2008-01-28,3.5001,4.6668,3.5001,4.3334,4031.0
2008-01-29,4.0001,4.3334,3.3334,4.3334,4079.0
2008-01-30,3.6667,4.3334,3.3334,3.9667,8735.0
2008-01-31,4.0001,4.0001,3.5001,3.6667,3965.0
2008-02-01,3.6667,3.8334,3.3334,3.3334,7583.0
2008-02-04,4.0001,4.0001,3.6667,3.7001,2087.0
2008-02-05,4.0001,4.0001,3.8001,3.8334,1367.0
2008-02-06,4.0001,4.0001,2.4,2.6667,30563.0
2008-02-07,3.0001,3.0001,2.4,2.5001,15455.0
2008-02-08,2.5001,2.6667,2.5001,2.6667,8927.0
2008-02-11,2.6667,2.6667,2.5001,2.6667,3599.0
2008-02-12,2.6667,2.6667,2.4334,2.4667,10991.0
2008-02-13,2.5001,2.6667,2.3334,2.5001,3515.0
2008-02-14,2.6334,2.6667,2.4,2.4667,2381.0
2008-02-15,2.4334,2.4334,2.0,2.0,16169.0
